Rank,Name,Country,Stage,Gap,Team
123,Christophe RIBLON,France,18,+3:59:12,AG2R LA MONDIALE
124,Bernhard EISEL,Austria,18,+3:59:48,TEAM SKY
125,John DEGENKOLB,Germany,18,+4:01:00,TEAM GIANT-SHIMANO
126,Alex HOWES,United States,18,+4:03:16,GARMIN
127,Yohann GENE,France,18,+4:06:06,TEAM EUROPCAR
128,Alexander KRISTOFF,Norway,18,+4:06:45,TEAM KATUSHA
129,Maxim IGLINSKY,Kazakhstan,18,+4:08:27,ASTANA PRO TEAM
130,Arnaud GERARD,France,18,+4:10:14,BRETAGNE-SECHE ENVIRONNEMENT
131,Thomas LEEZER,Netherlands,18,+4:10:25,BELKIN
132,Svein TUFT,Canada,18,+4:12:41,ORICA GREENEDGE
133,Dmitriy GRUZDEV,Kazakhstan,18,+4:14:30,ASTANA PRO TEAM
134,Kristijan KOREN,Slovenia,18,+4:15:08,CANNONDALE
135,Luca PAOLINI,Italy,18,+4:18:25,TEAM KATUSHA
136,Michael MORKOV,Denmark,18,+4:19:32,TINKOFF - SAXO
137,Armindo FONSECA,France,18,+4:19:46,BRETAGNE-SECHE ENVIRONNEMENT
138,Roger KLUGE,Germany,18,+4:20:45,IAM CYCLING
139,Sebastian LANGEVELD,Netherlands,18,+4:21:57,GARMIN
140,Jack BAUER,New Zealand,18,+4:24:16,GARMIN
141,Marcel SIEBERG,Germany,18,+4:27:56,LOTTO
142,Alessandro VANOTTI,Italy,18,+4:30:03,ASTANA PRO TEAM
143,Andreas SCHILLINGER,Germany,18,+4:30:04,TEAM NETAPP - ENDURA
144,Ramunas NAVARDAUSKAS,Lithuania,18,+4:31:29,GARMIN
145,Mark RENSHAW,Australia,18,+4:31:35,OMEGA PHARMA - QUICK-STEP
146,Albert TIMMER,Netherlands,18,+4:31:45,TEAM GIANT-SHIMANO
147,Mickael DELAGE,France,18,+4:32:05,FDJ
148,Marcus BURGHARDT,Germany,18,+4:33:49,BMC RACING TEAM
149,Zakkari DEMPSTER,Australia,18,+4:34:01,TEAM NETAPP - ENDURA
150,Benoit JARRIER,France,18,+4:34:55,BRETAGNE-SECHE ENVIRONNEMENT
151,Romain FEILLU,France,18,+4:36:53,BRETAGNE-SECHE ENVIRONNEMENT
152,Alessandro PETACCHI,Italy,18,+4:38:14,OMEGA PHARMA - QUICK-STEP
153,André GREIPEL,Germany,18,+4:38:17,LOTTO
154,Danny PATE,United States,18,+4:40:02,TEAM SKY
155,Tom VEELERS,Netherlands,18,+4:41:07,TEAM GIANT-SHIMANO
156,Vladimir ISAICHEV,Russia,18,+4:46:29,TEAM KATUSHA
157,Adrien PETIT,France,18,+4:47:27,"COFIDIS, SOLUTIONS CREDITS"
158,Arnaud DEMARE,France,18,+4:48:11,FDJ
159,William BONNET,France,18,+4:48:41,FDJ
160,Jean Marc MARINO,France,18,+4:49:17,CANNONDALE
161,Marcel KITTEL,Germany,18,+4:53:25,TEAM GIANT-SHIMANO
162,Elia VIVIANI,Italy,18,+4:55:07,CANNONDALE
163,Davide CIMOLAI,Italy,18,+5:05:24,LAMPRE - MERIDA
164,Cheng JI,China,18,+5:30:36,TEAM GIANT-SHIMANO
1,Vincenzo NIBALI,Italy,19,+0,ASTANA PRO TEAM
2,Thibaut PINOT,France,19,+7:10,FDJ
3,Jean-Christophe PERAUD,France,19,+7:23,AG2R LA MONDIALE
4,Alejandro VALVERDE BELMONTE,Spain,19,+7:25,MOVISTAR TEAM
5,Romain BARDET,France,19,+9:27,AG2R LA MONDIALE
6,Tejay VAN GARDEREN,United States,19,+11:34,BMC RACING TEAM
7,Bauke MOLLEMA,Netherlands,19,+13:56,BELKIN
8,Laurens TEN DAM,Netherlands,19,+14:15,BELKIN
9,Leopold KONIG,Czech Republic,19,+14:37,TEAM NETAPP - ENDURA
10,Haimar ZUBELDIA AGIRRE,Spain,19,+16:25,TREK FACTORY RACING
11,Pierre ROLLAND,France,19,+17:48,TEAM EUROPCAR
12,Frank SCHLECK,Luxembourg,19,+21:33,TREK FACTORY RACING
13,Jurgen VAN DEN BROECK,Belgium,19,+29:58,LOTTO
14,Yury TROFIMOV,Russia,19,+32:30,TEAM KATUSHA
15,Steven KRUIJSWIJK,Netherlands,19,+34:30,BELKIN
16,Brice FEILLU,France,19,+38:36,BRETAGNE-SECHE ENVIRONNEMENT
17,Christopher HORNER,United States,19,+39:28,LAMPRE - MERIDA
18,Mikel NIEVE ITURALDE,Spain,19,+41:34,TEAM SKY
19,John GADRET,France,19,+41:41,MOVISTAR TEAM
20,Tanel KANGERT,Estonia,19,+50:34,ASTANA PRO TEAM
21,Ben GASTAUER,Luxembourg,19,+52:40,AG2R LA MONDIALE
22,Richie PORTE,Australia,19,+55:52,TEAM SKY
23,Geraint THOMAS,Great Britain,19,+56:26,TEAM SKY
24,Jan BAKELANTS,Belgium,19,+1:01:06,OMEGA PHARMA - QUICK-STEP
25,Cyril GAUTIER,France,19,+1:02:20,TEAM EUROPCAR
26,Michael ROGERS,Australia,19,+1:12:36,TINKOFF - SAXO
27,Michal KWIATKOWSKI,Poland,19,+1:16:45,OMEGA PHARMA - QUICK-STEP
28,Peter VELITS,Slovakia,19,+1:18:27,BMC RACING TEAM
29,Tony GALLOPIN,France,19,+1:24:55,LOTTO
30,Arnold JEANNESSON,France,19,+1:26:53,FDJ
31,Luis Angel MATE MARDONES,Spain,19,+1:32:49,"COFIDIS, SOLUTIONS CREDITS"
32,Marcel WYSS,Switzerland,19,+1:33:56,IAM CYCLING
33,Peter STETINA,United States,19,+1:47:01,BMC RACING TEAM
34,Sylvain CHAVANEL,France,19,+1:47:50,IAM CYCLING
35,Jakob FUGLSANG,Denmark,19,+1:47:55,ASTANA PRO TEAM
36,Tom DUMOULIN,Netherlands,19,+1:48:28,TEAM GIANT-SHIMANO
37,Greg VAN AVERMAET,Belgium,19,+1:52:35,BMC RACING TEAM
38,Bram TANKINK,Netherlands,19,+1:52:47,BELKIN
39,Nicolas ROCHE,Ireland,19,+1:52:52,TINKOFF - SAXO
40,Giovanni VISCONTI,Italy,19,+1:53:40,MOVISTAR TEAM
41,Jon IZAGUIRRE INSAUSTI,Spain,19,+1:58:48,MOVISTAR TEAM
42,Thomas VOECKLER,France,19,+1:59:17,TEAM EUROPCAR
43,Michael SCHÄR,Switzerland,19,+2:04:23,BMC RACING TEAM
44,Amaël MOINARD,France,19,+2:12:53,BMC RACING TEAM
45,Rafal MAJKA,Poland,19,+2:13:41,TINKOFF - SAXO
46,Kristijan DURASEK,Croatia,19,+2:15:10,LAMPRE - MERIDA
47,Jose Rodolfo SERPA PEREZ,Colombia,19,+2:25:16,LAMPRE - MERIDA
48,Alessandro DE MARCHI,Italy,19,+2:26:29,CANNONDALE
49,Michele SCARPONI,Italy,19,+2:27:01,ASTANA PRO TEAM
50,Tony MARTIN,Germany,19,+2:27:18,OMEGA PHARMA - QUICK-STEP
51,Rudy MOLARD,France,19,+2:27:47,"COFIDIS, SOLUTIONS CREDITS"
52,Paul VOSS,Germany,19,+2:28:36,TEAM NETAPP - ENDURA
53,Joaquin RODRIGUEZ OLIVER,Spain,19,+2:36:48,TEAM KATUSHA
54,Benjamin KING,United States,19,+2:38:06,GARMIN
55,Mikael CHEREL,France,19,+2:41:39,AG2R LA MONDIALE
56,Tom Jelte SLAGTER,Netherlands,19,+2:42:58,GARMIN
57,Michal GOLAS,Poland,19,+2:43:32,OMEGA PHARMA - QUICK-STEP
58,Jérôme PINEAU,France,19,+2:46:37,IAM CYCLING
59,Florian GUILLOU,France,19,+2:47:00,BRETAGNE-SECHE ENVIRONNEMENT
60,Jérémy ROY,France,19,+2:47:05,FDJ
61,Adam HANSEN,Australia,19,+2:48:00,LOTTO
62,Peter SAGAN,Slovakia,19,+2:48:43,CANNONDALE
63,Yukiya ARASHIRO,Japan,19,+2:49:08,TEAM EUROPCAR
64,Jesus HERRADA LOPEZ,Spain,19,+2:49:10,MOVISTAR TEAM
65,Matteo MONTAGUTI,Italy,19,+2:50:17,AG2R LA MONDIALE
66,Jens KEUKELEIRE,Belgium,19,+2:52:02,ORICA GREENEDGE
67,Markel IRIZAR ARANBURU,Spain,19,+2:53:12,TREK FACTORY RACING
68,Bartosz HUZARSKI,Poland,19,+2:54:39,TEAM NETAPP - ENDURA
69,Daniel OSS,Italy,19,+2:58:05,BMC RACING TEAM
70,Michael ALBASINI,Switzerland,19,+3:01:44,ORICA GREENEDGE
71,Kévin REZA,France,19,+3:02:58,TEAM EUROPCAR
72,Tiago MACHADO,Portugal,19,+3:03:48,TEAM NETAPP - ENDURA
73,Johan VAN SUMMEREN,Belgium,19,+3:05:47,GARMIN
74,Jan BARTA,Czech Republic,19,+3:07:38,TEAM NETAPP - ENDURA
75,Martin ELMIGER,Switzerland,19,+3:11:05,IAM CYCLING
76,Matthieu LADAGNOUS,France,19,+3:11:26,FDJ
77,Nicolas EDET,France,19,+3:14:02,"COFIDIS, SOLUTIONS CREDITS"
78,Biel KADRI,France,19,+3:14:25,AG2R LA MONDIALE
79,Marco MARCATO,Italy,19,+3:15:56,CANNONDALE
80,Anthony DELAPLACE,France,19,+3:17:39,BRETAGNE-SECHE ENVIRONNEMENT
81,Lars Ytting BAK,Denmark,19,+3:18:00,LOTTO
82,Lieuwe WESTRA,Netherlands,19,+3:19:18,ASTANA PRO TEAM
83,Vasil KIRYIENKA,Belarus,19,+3:19:53,TEAM SKY
84,Imanol ERVITI,Spain,19,+3:20:11,MOVISTAR TEAM
85,Sébastien REICHENBACH,Switzerland,19,+3:21:18,IAM CYCLING
86,Perrig QUEMENEUR,France,19,+3:21:28,TEAM EUROPCAR
87,Nelson Filipe SANTOS SIMOES OLIVEIRA,Portugal,19,+3:29:19,LAMPRE - MERIDA
88,Samuel DUMOULIN,France,19,+3:29:41,AG2R LA MONDIALE
89,Rein TAARAMAE,Estonia,19,+3:31:22,"COFIDIS, SOLUTIONS CREDITS"
90,Niki TERPSTRA,Netherlands,19,+3:31:42,OMEGA PHARMA - QUICK-STEP
91,Sergio Miguel MOREIRA PAULINHO,Portugal,19,+3:32:32,TINKOFF - SAXO
92,Ruben PLAZA MOLINA,Spain,19,+3:32:35,MOVISTAR TEAM
93,Koen DE KORT,Netherlands,19,+3:33:47,TEAM GIANT-SHIMANO
94,Matteo TRENTIN,Italy,19,+3:33:59,OMEGA PHARMA - QUICK-STEP
95,Matthew BUSCHE,United States,19,+3:34:15,TREK FACTORY RACING
96,Daniele BENNATI,Italy,19,+3:35:20,TINKOFF - SAXO
97,Grégory RAST,Switzerland,19,+3:35:45,TREK FACTORY RACING
98,Sébastien MINARD,France,19,+3:35:55,AG2R LA MONDIALE
99,Lars BOOM,Netherlands,19,+3:36:20,BELKIN
100,Cédric PINEAU,France,19,+3:36:27,FDJ
101,Alexandre PICHOT,France,19,+3:37:01,TEAM EUROPCAR
102,Andriy GRIVKO,Ukraine,19,+3:37:21,ASTANA PRO TEAM
103,David LOPEZ GARCIA,Spain,19,+3:37:27,TEAM SKY
104,Sep VANMARCKE,Belgium,19,+3:39:02,BELKIN
105,Jens VOIGT,Germany,19,+3:39:18,TREK FACTORY RACING
106,Julien SIMON,France,19,+3:40:08,"COFIDIS, SOLUTIONS CREDITS"
107,Bryan COQUARD,France,19,+3:40:34,TEAM EUROPCAR
108,Gatis SMUKULIS,Latvia,19,+3:41:17,TEAM KATUSHA
109,Florian VACHON,France,19,+3:41:32,BRETAGNE-SECHE ENVIRONNEMENT
110,Cyril LEMOINE,France,19,+3:42:38,"COFIDIS, SOLUTIONS CREDITS"
111,Jurgen ROELANDTS,Belgium,19,+3:47:23,LOTTO
112,Simon CLARKE,Australia,19,+3:47:24,ORICA GREENEDGE
113,Roy CURVERS,Netherlands,19,+3:50:29,TEAM GIANT-SHIMANO
114,Jean-Marc BIDEAU,France,19,+3:50:57,BRETAGNE-SECHE ENVIRONNEMENT
115,Maciej BODNAR,Poland,19,+3:51:37,CANNONDALE
116,Benat INTXAUSTI ELORRIAGA,Spain,19,+3:52:02,MOVISTAR TEAM
117,Maarten WYNANTS,Belgium,19,+3:52:15,BELKIN
118,Fabio SABATINI,Italy,19,+3:53:04,CANNONDALE
119,Matteo TOSATTO,Italy,19,+3:55:24,TINKOFF - SAXO
120,Christian MEIER,Canada,19,+3:58:19,ORICA GREENEDGE
121,Christophe RIBLON,France,19,+4:00:11,AG2R LA MONDIALE
122,John DEGENKOLB,Germany,19,+4:01:00,TEAM GIANT-SHIMANO
123,Luke DURBRIDGE,Australia,19,+4:03:23,ORICA GREENEDGE
124,José Joao PIMENTA COSTA MENDES,Portugal,19,+4:04:36,TEAM NETAPP - ENDURA
125,Alexander KRISTOFF,Norway,19,+4:06:45,TEAM KATUSHA
126,Bernhard EISEL,Austria,19,+4:07:38,TEAM SKY
127,Alex HOWES,United States,19,+4:08:25,GARMIN
128,Yohann GENE,France,19,+4:11:57,TEAM EUROPCAR
129,Maxim IGLINSKY,Kazakhstan,19,+4:14:18,ASTANA PRO TEAM
130,Thomas LEEZER,Netherlands,19,+4:15:30,BELKIN
131,Luca PAOLINI,Italy,19,+4:18:25,TEAM KATUSHA
132,Arnaud GERARD,France,19,+4:18:59,BRETAGNE-SECHE ENVIRONNEMENT
133,Michael MORKOV,Denmark,19,+4:19:32,TINKOFF - SAXO
134,Dmitriy GRUZDEV,Kazakhstan,19,+4:19:35,ASTANA PRO TEAM
135,Svein TUFT,Canada,19,+4:20:31,ORICA GREENEDGE
136,Armindo FONSECA,France,19,+4:22:49,BRETAGNE-SECHE ENVIRONNEMENT
137,Kristijan KOREN,Slovenia,19,+4:22:58,CANNONDALE
138,Jack BAUER,New Zealand,19,+4:24:16,GARMIN
139,Sebastian LANGEVELD,Netherlands,19,+4:27:06,GARMIN
140,Roger KLUGE,Germany,19,+4:28:35,IAM CYCLING
141,Ramunas NAVARDAUSKAS,Lithuania,19,+4:31:22,GARMIN
142,Mark RENSHAW,Australia,19,+4:31:35,OMEGA PHARMA - QUICK-STEP
143,Alessandro VANOTTI,Italy,19,+4:33:06,ASTANA PRO TEAM
144,Mickael DELAGE,France,19,+4:35:08,FDJ
145,Marcel SIEBERG,Germany,19,+4:35:46,LOTTO
146,Andreas SCHILLINGER,Germany,19,+4:35:55,TEAM NETAPP - ENDURA
147,Albert TIMMER,Netherlands,19,+4:36:12,TEAM GIANT-SHIMANO
148,Romain FEILLU,France,19,+4:36:53,BRETAGNE-SECHE ENVIRONNEMENT
149,Alessandro PETACCHI,Italy,19,+4:38:14,OMEGA PHARMA - QUICK-STEP
150,André GREIPEL,Germany,19,+4:38:17,LOTTO
151,Marcus BURGHARDT,Germany,19,+4:38:54,BMC RACING TEAM
152,Zakkari DEMPSTER,Australia,19,+4:39:52,TEAM NETAPP - ENDURA
153,Benoit JARRIER,France,19,+4:40:46,BRETAGNE-SECHE ENVIRONNEMENT
154,Danny PATE,United States,19,+4:45:53,TEAM SKY
155,Tom VEELERS,Netherlands,19,+4:46:58,TEAM GIANT-SHIMANO
156,Vladimir ISAICHEV,Russia,19,+4:54:19,TEAM KATUSHA
157,William BONNET,France,19,+4:54:32,FDJ
158,Jean Marc MARINO,France,19,+4:55:08,CANNONDALE
159,Adrien PETIT,France,19,+4:55:17,"COFIDIS, SOLUTIONS CREDITS"
160,Arnaud DEMARE,France,19,+4:56:07,FDJ
161,Marcel KITTEL,Germany,19,+4:59:16,TEAM GIANT-SHIMANO
162,Elia VIVIANI,Italy,19,+5:02:57,CANNONDALE
163,Davide CIMOLAI,Italy,19,+5:05:24,LAMPRE - MERIDA
164,Cheng JI,China,19,+5:43:10,TEAM GIANT-SHIMANO
1,Vincenzo NIBALI,Italy,20,+0,ASTANA PRO TEAM
2,Jean-Christophe PERAUD,France,20,+7:52,AG2R LA MONDIALE
3,Thibaut PINOT,France,20,+8:24,FDJ
4,Alejandro VALVERDE BELMONTE,Spain,20,+9:55,MOVISTAR TEAM
5,Tejay VAN GARDEREN,United States,20,+11:44,BMC RACING TEAM
6,Romain BARDET,France,20,+11:46,AG2R LA MONDIALE
7,Leopold KONIG,Czech Republic,20,+14:41,TEAM NETAPP - ENDURA
8,Haimar ZUBELDIA AGIRRE,Spain,20,+18:12,TREK FACTORY RACING
9,Laurens TEN DAM,Netherlands,20,+18:20,BELKIN
10,Bauke MOLLEMA,Netherlands,20,+21:24,BELKIN
11,Pierre ROLLAND,France,20,+23:16,TEAM EUROPCAR
12,Frank SCHLECK,Luxembourg,20,+25:57,TREK FACTORY RACING
13,Jurgen VAN DEN BROECK,Belgium,20,+34:01,LOTTO
14,Yury TROFIMOV,Russia,20,+36:50,TEAM KATUSHA
15,Steven KRUIJSWIJK,Netherlands,20,+38:15,BELKIN
16,Brice FEILLU,France,20,+43:59,BRETAGNE-SECHE ENVIRONNEMENT
17,Christopher HORNER,United States,20,+44:46,LAMPRE - MERIDA
18,Mikel NIEVE ITURALDE,Spain,20,+46:40,TEAM SKY
19,John GADRET,France,20,+47:30,MOVISTAR TEAM
20,Tanel KANGERT,Estonia,20,+52:11,ASTANA PRO TEAM
21,Ben GASTAUER,Luxembourg,20,+58:00,AG2R LA MONDIALE
22,Geraint THOMAS,Great Britain,20,+59:29,TEAM SKY
23,Richie PORTE,Australia,20,+1:00:35,TEAM SKY
24,Jan BAKELANTS,Belgium,20,+1:06:11,OMEGA PHARMA - QUICK-STEP
25,Cyril GAUTIER,France,20,+1:08:56,TEAM EUROPCAR
26,Michael ROGERS,Australia,20,+1:17:43,TINKOFF - SAXO
27,Peter VELITS,Slovakia,20,+1:19:53,BMC RACING TEAM
28,Michal KWIATKOWSKI,Poland,20,+1:20:49,OMEGA PHARMA - QUICK-STEP
29,Tony GALLOPIN,France,20,+1:28:28,LOTTO
30,Arnold JEANNESSON,France,20,+1:32:31,FDJ
31,Luis Angel MATE MARDONES,Spain,20,+1:37:01,"COFIDIS, SOLUTIONS CREDITS"
32,Marcel WYSS,Switzerland,20,+1:38:27,IAM CYCLING
33,Tom DUMOULIN,Netherlands,20,+1:48:09,TEAM GIANT-SHIMANO
34,Sylvain CHAVANEL,France,20,+1:48:28,IAM CYCLING
35,Peter STETINA,United States,20,+1:52:45,BMC RACING TEAM
36,Jakob FUGLSANG,Denmark,20,+1:54:50,ASTANA PRO TEAM
37,Giovanni VISCONTI,Italy,20,+1:55:57,MOVISTAR TEAM
38,Greg VAN AVERMAET,Belgium,20,+1:56:58,BMC RACING TEAM
39,Nicolas ROCHE,Ireland,20,+1:58:28,TINKOFF - SAXO
40,Bram TANKINK,Netherlands,20,+1:59:17,BELKIN
41,Jon IZAGUIRRE INSAUSTI,Spain,20,+2:00:50,MOVISTAR TEAM
42,Thomas VOECKLER,France,20,+2:08:07,TEAM EUROPCAR
43,Michael SCHÄR,Switzerland,20,+2:09:52,BMC RACING TEAM
44,Rafal MAJKA,Poland,20,+2:17:53,TINKOFF - SAXO
45,Amaël MOINARD,France,20,+2:18:40,BMC RACING TEAM
46,Kristijan DURASEK,Croatia,20,+2:21:18,LAMPRE - MERIDA
47,Tony MARTIN,Germany,20,+2:25:20,OMEGA PHARMA - QUICK-STEP
48,Jose Rodolfo SERPA PEREZ,Colombia,20,+2:29:06,LAMPRE - MERIDA
49,Michele SCARPONI,Italy,20,+2:31:40,ASTANA PRO TEAM
50,Paul VOSS,Germany,20,+2:32:25,TEAM NETAPP - ENDURA
51,Rudy MOLARD,France,20,+2:33:26,"COFIDIS, SOLUTIONS CREDITS"
52,Alessandro DE MARCHI,Italy,20,+2:34:01,CANNONDALE
53,Benjamin KING,United States,20,+2:41:26,GARMIN
54,Joaquin RODRIGUEZ OLIVER,Spain,20,+2:44:21,TEAM KATUSHA
55,Michal GOLAS,Poland,20,+2:49:03,OMEGA PHARMA - QUICK-STEP
56,Tom Jelte SLAGTER,Netherlands,20,+2:49:20,GARMIN
57,Jérémy ROY,France,20,+2:49:37,FDJ
58,Jérôme PINEAU,France,20,+2:50:50,IAM CYCLING
59,Jesus HERRADA LOPEZ,Spain,20,+2:51:43,MOVISTAR TEAM
60,Mikael CHEREL,France,20,+2:52:00,AG2R LA MONDIALE
61,Peter SAGAN,Slovakia,20,+2:53:16,CANNONDALE
62,Florian GUILLOU,France,20,+2:53:20,BRETAGNE-SECHE ENVIRONNEMENT
63,Adam HANSEN,Australia,20,+2:53:38,LOTTO
64,Markel IRIZAR ARANBURU,Spain,20,+2:53:53,TREK FACTORY RACING
65,Yukiya ARASHIRO,Japan,20,+2:55:04,TEAM EUROPCAR
66,Matteo MONTAGUTI,Italy,20,+2:56:02,AG2R LA MONDIALE
67,Jens KEUKELEIRE,Belgium,20,+2:56:12,ORICA GREENEDGE
68,Bartosz HUZARSKI,Poland,20,+2:58:00,TEAM NETAPP - ENDURA
69,Daniel OSS,Italy,20,+2:59:05,BMC RACING TEAM
70,Michael ALBASINI,Switzerland,20,+3:06:00,ORICA GREENEDGE
71,Jan BARTA,Czech Republic,20,+3:07:27,TEAM NETAPP - ENDURA
72,Tiago MACHADO,Portugal,20,+3:07:40,TEAM NETAPP - ENDURA
73,Kévin REZA,France,20,+3:08:30,TEAM EUROPCAR
74,Johan VAN SUMMEREN,Belgium,20,+3:09:00,GARMIN
75,Martin ELMIGER,Switzerland,20,+3:12:19,IAM CYCLING
76,Matthieu LADAGNOUS,France,20,+3:14:41,FDJ
77,Nicolas EDET,France,20,+3:18:56,"COFIDIS, SOLUTIONS CREDITS"
78,Anthony DELAPLACE,France,20,+3:20:57,BRETAGNE-SECHE ENVIRONNEMENT
79,Lieuwe WESTRA,Netherlands,20,+3:21:04,ASTANA PRO TEAM
80,Marco MARCATO,Italy,20,+3:21:16,CANNONDALE
81,Lars Ytting BAK,Denmark,20,+3:22:24,LOTTO
82,Biel KADRI,France,20,+3:22:42,AG2R LA MONDIALE
83,Imanol ERVITI,Spain,20,+3:22:57,MOVISTAR TEAM
84,Perrig QUEMENEUR,France,20,+3:25:29,TEAM EUROPCAR
85,Vasil KIRYIENKA,Belarus,20,+3:27:08,TEAM SKY
86,Sébastien REICHENBACH,Switzerland,20,+3:27:19,IAM CYCLING
87,Nelson Filipe SANTOS SIMOES OLIVEIRA,Portugal,20,+3:30:51,LAMPRE - MERIDA
88,Rein TAARAMAE,Estonia,20,+3:34:05,"COFIDIS, SOLUTIONS CREDITS"
89,Sergio Miguel MOREIRA PAULINHO,Portugal,20,+3:36:33,TINKOFF - SAXO
90,Samuel DUMOULIN,France,20,+3:38:19,AG2R LA MONDIALE
91,Ruben PLAZA MOLINA,Spain,20,+3:38:27,MOVISTAR TEAM
92,Niki TERPSTRA,Netherlands,20,+3:38:49,OMEGA PHARMA - QUICK-STEP
93,Koen DE KORT,Netherlands,20,+3:39:01,TEAM GIANT-SHIMANO
94,Matteo TRENTIN,Italy,20,+3:39:05,OMEGA PHARMA - QUICK-STEP
95,Andriy GRIVKO,Ukraine,20,+3:39:28,ASTANA PRO TEAM
96,Daniele BENNATI,Italy,20,+3:41:10,TINKOFF - SAXO
97,Lars BOOM,Netherlands,20,+3:41:33,BELKIN
98,Matthew BUSCHE,United States,20,+3:41:58,TREK FACTORY RACING
99,Alexandre PICHOT,France,20,+3:42:26,TEAM EUROPCAR
100,Sébastien MINARD,France,20,+3:42:38,AG2R LA MONDIALE
101,Gatis SMUKULIS,Latvia,20,+3:43:25,TEAM KATUSHA
102,Grégory RAST,Switzerland,20,+3:43:37,TREK FACTORY RACING
103,Cédric PINEAU,France,20,+3:43:44,FDJ
104,Florian VACHON,France,20,+3:44:40,BRETAGNE-SECHE ENVIRONNEMENT
105,Bryan COQUARD,France,20,+3:45:09,TEAM EUROPCAR
106,David LOPEZ GARCIA,Spain,20,+3:45:22,TEAM SKY
107,Cyril LEMOINE,France,20,+3:46:14,"COFIDIS, SOLUTIONS CREDITS"
108,Sep VANMARCKE,Belgium,20,+3:46:18,BELKIN
109,Jens VOIGT,Germany,20,+3:46:52,TREK FACTORY RACING
110,Julien SIMON,France,20,+3:47:05,"COFIDIS, SOLUTIONS CREDITS"
111,Jurgen ROELANDTS,Belgium,20,+3:52:39,LOTTO
112,Maciej BODNAR,Poland,20,+3:52:52,CANNONDALE
113,Simon CLARKE,Australia,20,+3:54:42,ORICA GREENEDGE
114,Benat INTXAUSTI ELORRIAGA,Spain,20,+3:55:20,MOVISTAR TEAM
115,Roy CURVERS,Netherlands,20,+3:57:50,TEAM GIANT-SHIMANO
116,Jean-Marc BIDEAU,France,20,+3:58:17,BRETAGNE-SECHE ENVIRONNEMENT
117,Maarten WYNANTS,Belgium,20,+4:00:13,BELKIN
118,Fabio SABATINI,Italy,20,+4:00:39,CANNONDALE
119,Matteo TOSATTO,Italy,20,+4:01:36,TINKOFF - SAXO
120,Christophe RIBLON,France,20,+4:04:15,AG2R LA MONDIALE
121,Christian MEIER,Canada,20,+4:04:17,ORICA GREENEDGE
122,Luke DURBRIDGE,Australia,20,+4:05:03,ORICA GREENEDGE
123,John DEGENKOLB,Germany,20,+4:06:30,TEAM GIANT-SHIMANO
124,José Joao PIMENTA COSTA MENDES,Portugal,20,+4:07:01,TEAM NETAPP - ENDURA
125,Alexander KRISTOFF,Norway,20,+4:12:10,TEAM KATUSHA
126,Bernhard EISEL,Austria,20,+4:13:45,TEAM SKY
127,Alex HOWES,United States,20,+4:18:10,GARMIN
128,Yohann GENE,France,20,+4:18:50,TEAM EUROPCAR
129,Maxim IGLINSKY,Kazakhstan,20,+4:21:34,ASTANA PRO TEAM
130,Svein TUFT,Canada,20,+4:21:56,ORICA GREENEDGE
131,Dmitriy GRUZDEV,Kazakhstan,20,+4:22:33,ASTANA PRO TEAM
132,Arnaud GERARD,France,20,+4:23:19,BRETAGNE-SECHE ENVIRONNEMENT
133,Thomas LEEZER,Netherlands,20,+4:23:25,BELKIN
134,Michael MORKOV,Denmark,20,+4:26:29,TINKOFF - SAXO
135,Luca PAOLINI,Italy,20,+4:28:55,TEAM KATUSHA
136,Kristijan KOREN,Slovenia,20,+4:29:14,CANNONDALE
137,Jack BAUER,New Zealand,20,+4:30:15,GARMIN
138,Armindo FONSECA,France,20,+4:30:19,BRETAGNE-SECHE ENVIRONNEMENT
139,Roger KLUGE,Germany,20,+4:34:03,IAM CYCLING
140,Sebastian LANGEVELD,Netherlands,20,+4:34:29,GARMIN
141,Ramunas NAVARDAUSKAS,Lithuania,20,+4:38:06,GARMIN
142,Mark RENSHAW,Australia,20,+4:39:27,OMEGA PHARMA - QUICK-STEP
143,Mickael DELAGE,France,20,+4:39:49,FDJ
144,Andreas SCHILLINGER,Germany,20,+4:40:06,TEAM NETAPP - ENDURA
145,Marcel SIEBERG,Germany,20,+4:41:21,LOTTO
146,Albert TIMMER,Netherlands,20,+4:41:55,TEAM GIANT-SHIMANO
147,Alessandro VANOTTI,Italy,20,+4:42:48,ASTANA PRO TEAM
148,Zakkari DEMPSTER,Australia,20,+4:45:04,TEAM NETAPP - ENDURA
149,Alessandro PETACCHI,Italy,20,+4:45:11,OMEGA PHARMA - QUICK-STEP
150,André GREIPEL,Germany,20,+4:45:18,LOTTO
151,Romain FEILLU,France,20,+4:45:28,BRETAGNE-SECHE ENVIRONNEMENT
152,Benoit JARRIER,France,20,+4:46:28,BRETAGNE-SECHE ENVIRONNEMENT
153,Danny PATE,United States,20,+4:46:56,TEAM SKY
154,Marcus BURGHARDT,Germany,20,+4:47:56,BMC RACING TEAM
155,Tom VEELERS,Netherlands,20,+4:53:41,TEAM GIANT-SHIMANO
156,Vladimir ISAICHEV,Russia,20,+4:57:34,TEAM KATUSHA
157,Adrien PETIT,France,20,+4:58:44,"COFIDIS, SOLUTIONS CREDITS"
158,William BONNET,France,20,+5:00:06,FDJ
159,Arnaud DEMARE,France,20,+5:00:53,FDJ
